사번,재직여부,나이,재직일수,퇴사자여부,입사시나이,재직대비나이비율,이전경력일수,이전회사수,관련경력비율,이전평균재직기간,STEM전공여부,부서변경횟수,평균부서소속일수,현재부서소속일수,승진횟수,평균승진속도일수,현재직급소속일수,승진비율,프로젝트수,평균프로젝트기간,현재총연봉,평균연봉상승률,평균변동급비율,총경력연수,최근평가점수,평균평가점수,평가점수표준편차,평가점수추세,최근1년평가점수,최근2년평가점수,평균초과근무_분,평균야간근무_분,최근1년초과근무,최근2년초과근무,병가사용비율,평균휴가기간,연평균휴가일수,총결근일수,결근횟수,성별_M,국적_Other,최종학위_박사,최종학위_석사,최종학위_전문학사,최종학위_학사,최종전공계열_Unknown,최종전공계열_기타,최종전공계열_기타공학계열,최종전공계열_디자인계열,최종전공계열_사회과학계열,최종전공계열_상경계열,최종전공계열_어문계열,최종전공계열_인문계열,최종전공계열_자연과학계열,최종학교레벨_1.0,최종학교레벨_2.0,최종학교레벨_3.0,최종학교레벨_4.0,현재직책정보_Member,경력대비연봉수준_정보 없음,경력대비연봉수준_중,경력대비연봉수준_하,현재부서_본부_Operating Division,현재부서_본부_Planning Division,현재부서_본부_Sales Division,현재부서_실_Engineering Office,현재부서_실_Finance Office,현재부서_실_Global Sales Office,현재부서_실_Marketing Office,현재부서_실_Production Office,현재부서_실_QA Office,현재부서_실_R&D Office,현재부서_실_Strategy Office,현재직무_대분류_Management Support,현재직무_대분류_Planning,현재직무_대분류_Production & Engineering,현재직무_대분류_Sales & Marketing,현재직무_중분류_Data Scientist,현재직무_중분류_Engineering,현재직무_중분류_Finance,현재직무_중분류_HR,현재직무_중분류_Infrastructure,현재직무_중분류_Marketing,현재직무_중분류_Production Management,현재직무_중분류_SW Developer,현재직무_중분류_Sales,현재직위_Manager,현재직위_Staff
E00042,N,35,4474,1,22.60369609856263,0.3499755549036863,683.0,1.0,1.0,683.0,0.0,1,4474.0,4474,1.0,2021.0,2204.0,0.08163835493965133,0.0,0.0,107378240.02564102,4.706666666666667,16.705000000000002,14.119096509240247,49.72,53.364444444444445,8.697578845735045,0.5666911611247084,49.72,54.593333333333334,47.5889872173058,3.151425762045231,92.05555555555556,72.54181818181819,0.023809523809523808,0.9130434782608695,8.56616003576218,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00043,N,32,385,1,31.082819986310746,0.032939767282683094,491.0,1.0,0.0,491.0,0.0,1,384.0,385,0.0,0.0,0.0,0.0,0.0,0.0,53070389.050179206,2.125,6.28,2.3983572895277208,49.6,53.7,5.79827560572969,-16.4450549450506,49.6,53.7,-40.86842105263158,0.0,114.0,49.0,0.27848101265822783,0.9186046511627907,37.44805194805195,0.0,0.0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00044,Y,42,4595,0,30.168377823408623,0.2995339134969525,372.0,2.0,0.0,186.0,0.0,2,2840.3333333333335,3209,3.0,917.0,12.0,0.23846572361262242,0.0,0.0,120783048.0,5.7250000000000005,21.49,13.598904859685147,38.41,62.076666666666675,18.132435026769027,-8.299291175222004,38.41,42.06333333333333,22.232495511669658,3.261220825852783,10.651933701657459,9.705722070844686,0.044715447154471545,0.8785714285714286,9.770402611534276,0.0,0.0,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
E00045,N,36,1350,1,30.02053388090349,0.1026694045174538,2064.0,3.0,0.3333333333333333,688.0,0.0,3,449.0,92,0.0,0.0,0.0,0.0,0.0,0.0,57693725.0,-4.595000000000001,14.3325,9.347022587268993,48.48,49.388,3.902194254518859,0.31227588310815146,61.345,62.485,26.006993006993007,3.4195804195804196,0.0,0.0,0.027522935779816515,0.8790322580645161,14.735185185185184,258.0,1.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00046,Y,37,1687,0,33.05681040383299,0.12483119669977986,0.0,0.0,0.0,0.0,1.0,1,1687.0,1687,1.0,196.0,196.0,0.2165085951393005,0.0,0.0,64013424.0,2.034,28.024,4.618754277891855,93.88,85.4011111111111,14.43458732042974,8.910813310158952,93.88,96.40666666666668,30.581032412965186,0.0,30.140350877192983,31.15041782729805,0.04716981132075472,0.9137931034482759,22.934202726733847,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00047,N,40,502,1,35.16495550992471,0.03436002737850787,0.0,0.0,0.0,0.0,0.0,1,501.0,502,0.0,0.0,0.0,0.0,0.0,0.0,35256555.18867925,-8.515,9.3,1.374401095140315,40.0,48.525,12.056170619230635,-34.0068306010999,61.345,62.485,-157.6484375,8.671875,0.0,0.0,0.0,1.0,34.17330677290837,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
E00048,Y,40,1047,0,37.80971937029432,0.07166324435318275,0.0,0.0,0.0,0.0,0.0,2,523.0,287,0.0,0.0,0.0,0.0,0.0,0.0,68971787.0,5.863333333333333,21.893333333333334,2.86652977412731,74.46,61.025999999999996,12.75791832549495,10.127744323955039,74.46,67.17,14.063218390804598,0.0,22.370967741935484,16.552,0.04201680672268908,0.8880597014925373,20.74259789875836,0.0,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00049,Y,40,605,0,39.02532511978097,0.04140999315537303,0.0,0.0,0.0,0.0,0.0,1,605.0,605,0.0,0.0,0.0,0.0,0.0,0.0,57975016.0,1.425,24.66,1.6563997262149213,90.22,80.60666666666667,22.70168569365133,35.584605030071856,90.22,80.60666666666667,31.78082191780822,0.0,29.763157894736842,31.78082191780822,0.06896551724137931,0.8877551020408163,26.24380165289256,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00050,N,30,809,1,28.396988364134156,0.07383070955966234,1958.0,3.0,0.0,652.6666666666666,1.0,2,403.5,331,0.0,0.0,0.0,0.0,0.0,0.0,51400502.740963854,4.703333333333334,12.35,7.575633127994524,49.75,54.9025,22.051854608324145,12.303948923527177,49.75,57.88333333333333,-15.832134292565947,0.0,98.0,64.0,0.13978494623655913,0.8773584905660378,20.979604449938194,0.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00051,Y,43,4389,0,31.603011635865844,0.2794517931330882,0.0,0.0,0.0,0.0,0.0,3,1092.4,2204,3.0,795.3333333333334,196.0,0.24965823650034177,0.0,0.0,93482982.0,10.746666666666668,23.708333333333332,12.016427104722792,92.25,72.13111111111112,17.677557413599622,-5.627162891285869,92.25,64.60333333333334,-44.057945566286215,2.370500438981563,13.829545454545455,12.52445652173913,0.02097902097902098,1.0,11.892230576441102,0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
E00052,Y,29,1100,0,26.321697467488022,0.10384951261535556,248.0,1.0,0.0,248.0,0.0,3,366.0,104,0.0,0.0,0.0,0.0,0.0,0.0,52462406.0,0.2866666666666666,20.633333333333336,3.6906228610540723,46.52,57.784000000000006,7.6635161642681995,-7.767414893758351,46.52,53.833333333333336,17.912966252220247,0.0,13.630208333333334,12.286458333333334,0.06611570247933884,0.9029850746268657,20.075,0.0,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
E00053,Y,42,3594,0,32.342231348391515,0.2342818030703041,0.0,0.0,0.0,0.0,0.0,4,718.0,1838,1.0,2204.0,2204.0,0.10162771285475793,0.0,0.0,110382239.0,7.421666666666667,19.426666666666666,9.839835728952773,56.75,50.382222222222225,11.305674214501517,-1.5798817455040606,56.75,51.46333333333333,38.8513986013986,4.66520979020979,28.113095238095237,29.665753424657535,0.07423580786026202,0.8875968992248062,11.628408458542015,0.0,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00054,Y,45,3901,0,34.72689938398357,0.23734124268005172,0.0,0.0,0.0,0.0,0.0,3,1299.6666666666667,1930,2.0,1193.5,561.0,0.1872596770058959,0.0,0.0,118974814.0,5.093333333333333,23.591666666666665,10.680355920602327,43.1,71.53555555555556,21.99086237003401,-7.570855522297095,43.1,68.32000000000001,40.476576576576576,3.8378378378378377,37.74418604651163,36.028169014084504,0.09012875536480687,0.91015625,10.900410151243271,0.0,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00055,Y,36,1550,0,31.96167008898015,0.1178796866681877,724.0,2.0,0.0,362.0,0.0,3,516.0,377,0.0,0.0,0.0,0.0,1.0,648.0,77215667.0,9.614,19.438,6.225872689938399,74.36,55.39625,15.218402335424608,3.748285229256697,74.36,59.093333333333334,10.585585585585585,0.0,9.735955056179776,10.20053475935829,0.0,0.8963963963963963,23.43064516129032,32.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00056,Y,28,4419,0,16.112251882272417,0.4320915224405984,105.0,1.0,0.0,105.0,0.0,3,1472.3333333333333,3299,2.0,1558.5,2204.0,0.1653088934147997,0.0,0.0,114351273.0,6.236666666666667,19.191666666666666,12.386036960985626,29.5,48.733333333333334,17.482493386242133,-12.25381328628984,29.5,30.939999999999998,16.567164179104477,2.9596136962247583,5.888297872340425,6.624,0.05150214592274678,0.91015625,9.62265218375198,245.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00057,N,33,1472,1,25.57700205338809,0.12212473814116524,648.0,1.0,0.0,648.0,1.0,3,489.6666666666667,592,0.0,0.0,0.0,0.0,0.0,0.0,62560916.801470585,2.3299999999999996,13.22,5.804243668720055,57.64,54.18,4.569595168064673,1.7258039011621498,61.345,62.485,65.73708920187794,7.119718309859155,0.0,0.0,0.01694915254237288,0.8805970149253731,14.629755434782608,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00058,N,42,2333,1,34.02053388090349,0.1520810925328379,0.0,0.0,0.0,0.0,1.0,2,1165.5,1843,1.0,747.0,1657.0,0.1565580797256751,0.0,0.0,58741562.96482412,1.2075000000000002,16.6125,6.3874058863791925,68.46,63.53333333333333,16.035962916727726,-5.0733524999010955,61.345,62.485,42.424739195231,4.517138599105812,0.0,0.0,0.015267175572519083,0.8851351351351351,10.247535362194599,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00059,N,41,1997,1,31.2580424366872,0.13335336638787332,0.0,0.0,0.0,0.0,0.0,3,495.0,565,0.0,0.0,0.0,0.0,0.0,0.0,53284072.19931271,0.0,0.0,5.467488021902806,0.0,0.0,0.0,0.0,61.345,62.485,30.405405405405407,6.891891891891892,0.0,0.0,0.045454545454545456,0.9565217391304348,4.021031547320982,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
E00060,N,26,1223,1,21.730321697467488,0.12878428894856,1611.0,3.0,0.0,537.0,0.0,3,406.6666666666667,136,1.0,409.0,1108.0,0.2986508585445626,1.0,313.5,75359076.1111111,9.992,16.363999999999997,7.759069130732375,55.24,52.230000000000004,13.92850673977652,5.110468334206851,61.345,55.24,52.558677685950414,6.604958677685951,0.0,100.2,0.0,0.9139784946236559,25.36794766966476,139.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00061,Y,35,634,0,33.86173853524983,0.04959421140119292,2707.0,2.0,0.0,1353.5,0.0,1,634.0,634,0.0,0.0,0.0,0.0,0.0,0.0,68591977.0,3.86,18.08,9.14715947980835,50.2,51.97666666666667,2.0701771260772186,-1.2737685024847878,50.2,51.97666666666667,8.346666666666666,0.0,8.475308641975309,8.346666666666666,0.0,0.9,25.906940063091483,76.0,1.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
E00062,N,37,2367,1,26.376454483230663,0.17514845440923468,799.0,2.0,0.0,399.5,0.0,1,2367.0,2367,1.0,697.0,2388.0,0.15430925221799746,0.0,0.0,62894501.48648648,-9.355,6.25,8.668035592060233,52.55,52.55,0.0,0.0,61.345,62.485,58.541044776119406,14.302238805970148,0.0,0.0,0.07894736842105263,0.926829268292683,5.859738065061259,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00063,Y,29,3444,0,20.40520191649555,0.32514338313389507,0.0,0.0,0.0,0.0,0.0,4,860.25,1838,2.0,1010.5,196.0,0.21210801393728224,0.0,0.0,106841557.0,9.256666666666666,21.006666666666664,9.429158110882957,92.58,63.21111111111111,13.60510606761708,5.670789554902656,92.58,74.46666666666667,19.95047784535187,2.2875760208514335,10.721052631578948,11.090425531914894,0.04918032786885246,0.9104477611940298,12.92973286875726,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
E00064,N,30,1739,1,24.279260780287473,0.15870408396075747,587.0,2.0,0.0,293.5,1.0,2,868.5,1142,0.0,0.0,0.0,0.0,2.0,221.5,50857320.625,-0.38599999999999995,17.068,6.368240930869268,58.26,55.76714285714286,8.66415357336521,-3.7680312777698166,61.345,58.26,28.31782945736434,5.454780361757106,0.0,21.4,0.03867403314917127,0.8786407766990292,18.995112133410007,205.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00065,N,25,2216,1,18.036960985626283,0.24268309377138947,0.0,0.0,0.0,0.0,0.0,3,737.6666666666666,726,0.0,0.0,0.0,0.0,0.0,0.0,61700677.85911602,3.5879999999999996,22.912,6.067077344284736,95.64,83.93625,8.927739975572125,0.66587416366057,61.345,87.595,12.523267838676318,3.358841778697001,0.0,62.0,0.12209302325581395,0.8958333333333334,14.165162454873647,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00066,N,29,2372,1,17.650924024640656,0.22393731265783945,742.0,1.0,0.0,742.0,0.0,4,706.25,248,1.0,64.0,1838.0,0.15398397976391232,0.0,0.0,56441853.615384616,-7.9,8.96,8.525667351129364,57.6,57.6,0.0,0.0,61.345,62.485,3.734234234234234,17.81081081081081,0.0,0.0,0.2692307692307692,0.9069767441860465,6.001264755480607,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00067,N,27,895,1,24.320328542094455,0.09075468349937892,361.0,1.0,0.0,361.0,0.0,2,446.5,349,0.0,0.0,0.0,0.0,1.0,442.0,47866022.133333325,13.375,13.8375,3.4387405886379194,68.6,56.696666666666665,7.100438484112558,6.273191014829417,68.6,62.173333333333325,-12.885321100917432,0.0,81.0,55.0,0.12307692307692308,0.9027777777777778,26.50837988826816,0.0,0.0,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00068,Y,32,4454,0,20.227241615331966,0.38107460643394936,1330.0,2.0,0.0,665.0,0.0,2,2226.5,3940,2.0,1101.5,743.0,0.16400987876066456,1.0,560.0,139873951.0,10.421666666666667,25.638333333333335,15.835728952772074,81.3,80.72777777777777,7.0767290780730345,1.4055201593555762,81.3,80.95333333333333,-46.07364685004436,2.2360248447204967,11.26063829787234,9.525198938992043,0.041379310344827586,1.0,11.882577458464302,264.0,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
